929.82,92
929.87,126
929.91,114
929.96,92
930.01,128
930.06,64
930.11,161
930.16,90
930.21,136
930.26,96
930.31,114
930.36,99
930.41,108
930.45,102
930.5,106
930.55,132
930.6,112
930.65,122
930.7,127
930.75,105
930.8,91
930.85,94
930.9,131
930.94,122
930.99,88
931.04,111
931.09,113
931.14,123
931.19,115
931.24,105
931.29,106
931.34,89
931.39,138
931.43,133
931.48,111
931.53,79
931.58,129
931.63,120
931.68,98
931.73,127
931.78,114
931.83,61
931.88,115
931.92,145
931.97,113
932.02,74
932.07,115
932.12,93
932.17,150
932.22,95
932.27,102
932.32,100
932.36,51
932.41,87
932.46,124
932.51,104
932.56,107
932.61,75
932.66,157
932.71,114
932.76,124
932.8,105
932.85,122
932.9,108
932.95,157
933,131
933.05,75
933.1,122
933.15,98
933.2,115
933.24,113
933.29,119
933.34,121
933.39,109
933.44,112
933.49,100
933.54,101
933.59,87
933.64,116
933.68,104
933.73,145
933.78,81
933.83,142
933.88,122
933.93,84
933.98,134
934.03,143
934.07,101
934.12,84
934.17,144
934.22,122
934.27,132
934.32,73
934.37,130
934.42,135
934.46,96
934.51,150
934.56,116
934.61,126
934.66,115
934.71,133
934.76,115
934.81,106
934.85,125
934.9,114
934.95,147
935,125
935.05,101
935.1,100
935.15,107
935.19,79
935.24,90
935.29,71
935.34,104
935.39,110
935.44,125
935.49,117
935.54,125
935.58,169
935.63,151
935.68,135
935.73,110
935.78,119
935.83,80
935.88,119
935.92,121
935.97,107
936.02,116
936.07,111
936.12,110
936.17,123
936.22,66
936.26,87
936.31,175
936.36,136
936.41,92
936.46,107
936.51,114
936.56,149
936.61,83
936.65,127
936.7,148
936.75,117
936.8,97
936.85,118
936.9,95
936.94,121
936.99,88
937.04,134
937.09,133
937.14,73
937.19,98
937.24,132
937.28,96
937.33,95
937.38,96
937.43,118
937.48,126
937.53,71
937.58,137
937.62,94
937.67,132
937.72,93
937.77,85
937.82,170
937.87,87
937.91,87
937.96,76
938.01,115
938.06,117
938.11,108
938.16,108
938.21,88
938.25,133
938.3,113
938.35,120
938.4,101
938.45,143
938.5,140
938.54,83
938.59,130
938.64,77
938.69,131
938.74,102
938.79,97
938.84,93
938.88,112
938.93,93
938.98,118
939.03,129
939.08,105
939.13,151
939.17,102
939.22,126
939.27,85
939.32,100
939.37,78
939.42,123
939.46,97
939.51,111
939.56,117
939.61,73
939.66,70
939.71,108
939.75,79
939.8,81
939.85,135
939.9,100
939.95,105
940,111
940.04,128
940.09,110
940.14,101
940.19,126
940.24,112
940.28,115
940.33,81
940.38,131
940.43,112
940.48,112
940.53,121
940.57,82
940.62,114
940.67,59
940.72,132
940.77,102
940.82,106
940.86,124
940.91,68
940.96,92
941.01,110
941.06,117
941.11,124
941.15,90
941.2,118
941.25,106
941.3,124
941.35,132
941.39,121
941.44,102
941.49,131
941.54,136
941.59,133
941.64,147
941.68,119
941.73,91
941.78,88
941.83,100
941.88,70
941.92,127
941.97,103
942.02,163
942.07,78
942.12,129
942.16,97
942.21,134
942.26,109
942.31,74
942.36,146
942.41,118
942.45,139
942.5,98
942.55,77
942.6,129
942.65,88
942.69,95
942.74,109
942.79,117
942.84,135
942.89,121
942.93,110
942.98,133
943.03,111
943.08,97
943.13,79
943.17,125
943.22,130
943.27,105
943.32,94
943.37,96
943.41,149
943.46,131
943.51,77
943.56,104
943.61,136
943.65,149
943.7,107
943.75,117
943.8,106
943.85,71
943.89,101
943.94,114
943.99,107
944.04,102
944.09,100
944.13,132
944.18,122
944.23,129
944.28,141
944.33,126
944.37,118
944.42,95
944.47,88
944.52,140
944.57,82
944.61,83
944.66,128
944.71,132
944.76,128
944.81,142
944.85,143
944.9,115
944.95,128
945,188
945.04,148
945.09,115
945.14,72
945.19,142
945.24,114
945.28,141
945.33,144
945.38,85
945.43,118
945.48,123
945.52,100
945.57,124
945.62,125
945.67,96
945.71,114
945.76,108
945.81,92
945.86,118
945.91,104
945.95,70
946,134
946.05,149
946.1,120
946.15,121
946.19,118
946.24,95
946.29,114
946.34,147
946.38,133
946.43,82
946.48,118
946.53,108
946.58,121
946.62,126
946.67,114
946.72,119
946.77,100
946.81,82
946.86,90
946.91,131
946.96,141
947,126
947.05,116
947.1,91
947.15,134
947.2,111
947.24,109
947.29,118
947.34,78
947.39,101
947.43,145
947.48,99
947.53,84
947.58,94
947.62,121
947.67,26
947.72,129
947.77,115
947.82,116
947.86,75
947.91,136
947.96,118
948.01,67
948.05,171
948.1,141
948.15,124
948.2,106
948.24,125
948.29,76
948.34,114
948.39,116
948.43,115
948.48,106
948.53,92
948.58,118
948.63,80
948.67,140
948.72,110
948.77,118
948.82,44
948.86,82
948.91,129
948.96,108
949.01,105
949.05,137
949.1,114
949.15,92
949.2,132
949.24,113
949.29,132
949.34,124
949.39,103
949.43,118
949.48,122
949.53,123
949.58,80
949.62,105
949.67,73
949.72,94
949.77,115
949.81,93
949.86,124
949.91,82
949.96,100
950,114
950.05,97
950.1,138
950.15,100
950.19,98
950.24,117
950.29,95
950.34,125
950.38,134
950.43,102
950.48,118
950.53,83
950.57,114
950.62,127
950.67,135
950.72,107
950.76,68
950.81,113
950.86,114
950.91,125
950.95,146
951,87
951.05,96
951.09,91
951.14,132
951.19,77
951.24,103
951.28,140
951.33,68
951.38,119
951.43,120
951.47,143
951.52,114
951.57,104
951.62,124
951.66,109
951.71,89
951.76,76
951.81,130
951.85,100
951.9,79
951.95,107
951.99,97
952.04,119
952.09,104
952.14,116
952.18,133
952.23,128
952.28,112
952.33,145
952.37,76
952.42,92
952.47,113
952.51,113
952.56,117
952.61,116
952.66,102
952.7,82
952.75,110
952.8,101
952.85,113
952.89,117
952.94,109
952.99,131
953.03,137
953.08,130
953.13,115
953.18,128
953.22,110
953.27,98
953.32,104
953.37,123
953.41,103
953.46,87
953.51,109
953.55,163
953.6,95
953.65,144
953.7,81
953.74,130
953.79,110
953.84,117
953.88,108
953.93,111
953.98,57
954.03,108
954.07,134
954.12,79
954.17,117
954.21,96
954.26,88
954.31,126
954.36,100
954.4,134
954.45,112
954.5,99
954.54,113
954.59,99
954.64,120
954.69,69
954.73,117
954.78,53
954.83,87
954.87,105
954.92,102
954.97,80
955.01,98
955.06,105
955.11,98
955.16,129
955.2,89
955.25,133
955.3,109
955.34,131
955.39,154
955.44,124
955.49,135
955.53,111
955.58,100
955.63,100
955.67,124
955.72,92
955.77,129
955.81,125
955.86,141
955.91,131
955.96,69
956,116
956.05,135
956.1,139
956.14,114
956.19,135
956.24,130
956.28,120
956.33,93
956.38,104
956.43,85
956.47,105
956.52,123
956.57,122
956.61,101
956.66,115
956.71,93
956.75,134
956.8,98
956.85,99
956.89,98
956.94,84
956.99,109
957.04,120
957.08,107
957.13,70
957.18,83
957.22,110
957.27,128
957.32,111
957.36,107
957.41,84
957.46,97
957.5,86
957.55,51
957.6,82
957.64,138
957.69,148
957.74,148
957.78,97
957.83,161
957.88,106
957.93,103
957.97,116
958.02,85
958.07,95
958.11,120
958.16,120
958.21,122
958.25,115
958.3,96
958.35,106
958.39,102
958.44,104
958.49,149
958.53,122
958.58,108
958.63,99
958.67,123
958.72,95
958.77,84
958.81,93
958.86,134
958.91,103
958.95,104
959,93
959.05,135
959.09,100
959.14,135
959.19,114
959.23,94
959.28,138
959.33,92
959.38,119
959.42,135
959.47,111
959.52,96
959.56,118
959.61,112
959.66,83
959.7,89
959.75,96
959.8,79
959.84,112
959.89,113
959.94,97
959.98,125
960.03,94
960.08,135
960.12,98
960.17,113
960.22,104
960.26,146
960.31,152
960.35,95
960.4,119
960.45,125
960.49,123
960.54,78
960.59,100
960.63,138
960.68,112
960.73,109
960.77,107
960.82,88
960.87,110
960.91,69
960.96,124
961.01,101
961.05,52
961.1,83
961.15,112
961.19,141
961.24,106
961.29,146
961.33,95
961.38,118
961.43,124
961.47,100
961.52,115
961.57,118
961.61,78
961.66,100
961.71,116
961.75,137
961.8,108
961.84,94
961.89,84
961.94,108
961.98,119
962.03,141
962.08,109
962.12,108
962.17,115
962.22,106
962.26,137
962.31,57
962.36,136
962.4,140
962.45,86
962.5,76
962.54,133
962.59,79
962.63,111
962.68,96
962.73,105
962.77,101
962.82,104
962.87,123
962.91,132
962.96,108
963.01,109
963.05,109
963.1,102
963.15,134
963.19,74
963.24,108
963.28,113
963.33,145
963.38,117
963.42,97
963.47,101
963.52,110
963.56,110
963.61,128
963.66,101
963.7,127
963.75,124
963.79,90
963.84,106
963.89,128
963.93,118
963.98,117
964.03,118
964.07,109
964.12,140
964.16,113
964.21,100
964.26,101
964.3,159
964.35,149
964.4,103
964.44,92
964.49,127
964.54,58
964.58,100
964.63,107
964.67,84
964.72,109
964.77,145
964.81,115
964.86,93
964.91,113
964.95,85
965,116
965.04,125
965.09,147
965.14,114
965.18,102
965.23,116
965.27,92
965.32,109
965.37,113
965.41,119
965.46,128
965.51,109
965.55,113
965.6,102
965.64,91
965.69,85
965.74,95
965.78,127
965.83,103
965.88,104
965.92,97
965.97,108
966.01,126
966.06,121
966.11,113
966.15,111
966.2,88
966.24,121
966.29,141
966.34,107
966.38,112
966.43,77
966.47,150
966.52,119
966.57,79
966.61,135
966.66,127
966.71,82
966.75,114
966.8,138
966.84,117
966.89,92
966.94,73
966.98,110
967.03,124
967.07,132
967.12,132
967.17,110
967.21,112
967.26,80
967.3,94
967.35,92
967.4,133
967.44,125
967.49,153
967.53,125
967.58,136
967.63,145
967.67,98
967.72,108
967.76,114
967.81,110
967.86,79
967.9,59
967.95,73
967.99,119
968.04,96
968.09,149
968.13,131
968.18,128
968.22,126
968.27,107
968.32,137
968.36,120
968.41,88
968.45,159
968.5,116
968.55,109
968.59,70
968.64,82
968.68,85
968.73,100
968.78,130
968.82,125
968.87,137
968.91,104
968.96,130
969,120
969.05,98
969.1,110
969.14,114
969.19,81
969.23,126
969.28,106
969.33,99
969.37,104
969.42,123
969.46,147
969.51,110
969.56,148
969.6,106
969.65,122
969.69,140
969.74,123
969.78,106
969.83,139
969.88,126
969.92,137
969.97,130
970.01,111
970.06,74
970.11,149
970.15,75
970.2,116
970.24,103
970.29,104
970.33,87
970.38,151
970.43,112
970.47,101
970.52,90
970.56,123
970.61,99
970.65,127
970.7,118
970.75,143
970.79,112
970.84,111
970.88,124
970.93,76
970.97,97
971.02,120
971.07,125
971.11,144
971.16,82
971.2,100
971.25,104
971.29,100
971.34,102
971.39,120
971.43,95
971.48,138
971.52,144
971.57,87
971.61,86
971.66,101
971.71,118
971.75,129
971.8,117
971.84,112
971.89,96
971.93,96
971.98,168
972.03,126
972.07,150
972.12,121
972.16,122
972.21,131
972.25,93
972.3,100
972.34,126
972.39,116
972.44,111
972.48,91
972.53,144
972.57,123
972.62,106
972.66,109
972.71,123
972.75,100
972.8,94
972.85,127
972.89,115
972.94,95
972.98,135
973.03,107
973.07,91
973.12,130
973.16,95
973.21,133
973.26,108
973.3,146
973.35,129
973.39,151
973.44,103
973.48,108
973.53,117
973.57,111
973.62,93
973.67,126
973.71,118
973.76,131
973.8,119
973.85,139
973.89,128
973.94,121
973.98,163
974.03,114
974.07,151
974.12,105
974.17,103
974.21,85
974.26,118
974.3,126
974.35,98
974.39,76
974.44,90
974.48,83
974.53,124
974.57,121
974.62,131
974.67,112
974.71,124
974.76,97
974.8,59
974.85,109
974.89,105
974.94,124
974.98,136
975.03,110
975.07,129
975.12,145
975.16,66
975.21,122
975.26,124
975.3,113
975.35,89
975.39,117
975.44,141
975.48,109
975.53,118
975.57,114
975.62,121
975.66,107
975.71,115
975.75,111
975.8,77
975.84,125
975.89,111
975.94,113
975.98,129
976.03,108
976.07,103
976.12,134
976.16,119
976.21,95
976.25,120
976.3,72
976.34,88
976.39,122
976.43,122
976.48,147
976.52,138
976.57,145
976.61,118
976.66,124
976.7,103
976.75,122
976.8,144
976.84,103
976.89,138
976.93,117
976.98,102
977.02,127
977.07,75
977.11,111
977.16,92
977.2,120
977.25,114
977.29,99
977.34,170
977.38,117
977.43,102
977.47,76
977.52,88
977.56,111
977.61,139
977.65,144
977.7,116
977.74,91
977.79,127
977.83,145
977.88,130
977.92,111
977.97,116
978.01,113
978.06,93
978.11,101
978.15,117
978.2,116
978.24,96
978.29,106
978.33,138
978.38,101
978.42,112
978.47,120
978.51,103
978.56,133
978.6,128
978.65,95
978.69,110
978.74,79
978.78,113
978.83,109
978.87,158
978.92,129
978.96,103
979.01,117
979.05,101
979.1,129
979.14,112
979.19,109
979.23,101
979.28,82
979.32,139
979.37,134
979.41,124
979.46,82
979.5,141
979.55,115
979.59,107
979.64,114
979.68,95
979.73,138
979.77,137
979.82,91
979.86,124
979.91,151
979.95,73
980,111
980.04,109
980.09,127
980.13,124
980.18,105
980.22,116
980.27,98
980.31,82
980.36,109
980.4,85
980.45,100
980.49,94
980.54,100
980.58,117
980.63,101
980.67,107
980.71,110
980.76,123
980.8,162
980.85,118
980.89,94
980.94,95
980.98,120
981.03,106
981.07,102
981.12,112
981.16,88
981.21,103
981.25,112
981.3,71
981.34,62
981.39,124
981.43,94
981.48,142
981.52,91
981.57,120
981.61,114
981.66,128
981.7,107
981.75,106
981.79,125
981.84,108
981.88,84
981.93,155
981.97,131
982.01,129
982.06,130
982.1,85
982.15,95
982.19,105
982.24,106
982.28,72
982.33,76
982.37,75
982.42,108
982.46,55
982.51,82
982.55,151
982.6,134
982.64,120
982.69,120
982.73,75
982.78,101
982.82,117
982.86,124
982.91,109
982.95,112
983,112
983.04,104
983.09,106
983.13,101
983.18,114
983.22,136
983.27,68
983.31,122
983.36,139
983.4,140
983.45,112
983.49,96
983.53,141
983.58,141
983.62,97
983.67,100
983.71,126
983.76,77
983.8,123
983.85,112
983.89,108
983.94,83
983.98,96
984.03,139
984.07,91
984.11,118
984.16,112
984.2,114
984.25,108
984.29,113
984.34,140
984.38,124
984.43,115
984.47,128
984.52,112
984.56,101
984.61,127
984.65,96
984.69,152
984.74,111
984.78,118
984.83,99
984.87,133
984.92,95
984.96,133
985.01,134
985.05,111
985.09,124
985.14,78
985.18,137
985.23,119
985.27,125
985.32,111
985.36,115
985.41,114
985.45,93
985.5,117
985.54,114
985.58,83
985.63,128
985.67,92
985.72,87
985.76,152
985.81,85
985.85,80
985.9,112
985.94,98
985.98,105
986.03,90
986.07,131
986.12,89
986.16,113
986.21,158
986.25,86
986.29,103
986.34,133
986.38,136
986.43,92
986.47,78
986.52,84
986.56,81
986.61,79
986.65,71
986.69,114
986.74,134
986.78,156
986.83,80
986.87,105
986.92,81
986.96,104
987,102
987.05,61
987.09,106
987.14,112
987.18,121
987.23,120
987.27,142
987.32,95
987.36,104
987.4,94
987.45,101
987.49,99
987.54,91
987.58,123
987.63,97
987.67,123
987.71,111
987.76,128
987.8,117
987.85,85
987.89,64
987.93,99
987.98,45
988.02,95
988.07,100
988.11,118
988.16,124
988.2,77
988.24,124
988.29,116
988.33,72
988.38,114
988.42,70
988.47,105
988.51,99
988.55,82
988.6,98
988.64,81
988.69,82
988.73,143
988.78,97
988.82,115
988.86,142
988.91,122
988.95,115
989,142
989.04,108
989.08,128
989.13,118
989.17,104
989.22,107
989.26,117
989.3,121
989.35,144
989.39,94
989.44,108
989.48,127
989.53,134
989.57,93
989.61,116
989.66,122
989.7,76
989.75,127
989.79,125
989.83,83
989.88,135
989.92,109
989.97,123
990.01,64
990.05,122
990.1,93
990.14,95
990.19,152
990.23,107
990.27,136
990.32,83
990.36,116
990.41,92
990.45,88
990.5,91
990.54,98
990.58,155
990.63,139
990.67,116
990.72,115
990.76,128
990.8,108
990.85,106
990.89,104
990.94,73
990.98,131
991.02,95
991.07,109
991.11,179
991.15,134
991.2,101
991.24,98
991.29,92
991.33,99
991.37,75
991.42,109
991.46,138
991.51,147
991.55,148
991.59,93
991.64,107
991.68,130
991.73,108
991.77,103
991.81,73
991.86,115
991.9,124
991.95,104
991.99,138
992.03,119
992.08,106
992.12,60
992.17,101
992.21,103
992.25,96
992.3,76
992.34,140
992.38,133
992.43,79
992.47,148
992.52,132
992.56,114
992.6,81
992.65,111
992.69,104
992.74,129
992.78,95
992.82,68
992.87,103
992.91,127
992.95,100
993,142
993.04,102
993.09,116
993.13,108
993.17,131
993.22,137
993.26,124
993.3,119
993.35,92
