468.825,639.897,0,-272.497,0
468.593,640.215,0,-273.925,0
468.36,640.533,0,-275.32,0
468.127,640.852,0,-276.684,0
467.894,641.171,0,-278.017,0
467.661,641.49,0,-279.321,0
467.428,641.81,0,-280.596,0
467.195,642.13,0,-281.846,0
466.962,642.45,0,-283.071,0
466.729,642.771,0,-284.273,0
466.496,643.092,0,-285.456,0
466.263,643.413,0,-286.628,0
466.031,643.735,0,-287.819,0
465.798,644.057,0,-289.076,0
465.565,644.379,0,-290.363,0
465.332,644.701,0,-291.646,0
465.099,645.024,0,-292.916,0
464.866,645.347,0,-294.168,0
464.633,645.671,0,-295.402,0
464.4,645.995,0,-296.618,0
464.167,646.319,0,-297.816,0
463.934,646.643,0,-298.995,0
463.701,646.968,0,-300.16,0
463.469,647.293,0,-301.288,0
463.236,647.619,0,-302.23,0
463.003,647.944,0,-303.093,0
462.77,648.271,0,-303.931,0
462.537,648.597,0,-304.75,0
462.304,648.924,0,-305.55,0
462.071,649.251,0,-306.323,0
461.838,649.578,0,-307.032,0
461.605,649.906,0,-307.616,0
461.372,650.234,0,-308.147,0
461.139,650.563,0,-308.659,0
460.906,650.891,0,-309.161,0
460.674,651.22,0,-309.654,0
460.441,651.55,0,-310.142,0
460.208,651.88,0,-310.626,0
459.975,652.21,0,-311.105,0
459.742,652.54,0,-311.579,0
459.509,652.871,0,-312.044,0
459.276,653.202,0,-312.496,0
459.043,653.533,0,-312.928,0
458.81,653.865,0,-313.315,0
458.577,654.197,0,-313.615,0
458.344,654.53,0,-313.844,0
458.112,654.862,0,-314.036,0
457.879,655.195,0,-314.205,0
457.646,655.529,0,-314.353,0
457.413,655.863,0,-314.481,0
457.18,656.197,0,-314.586,0
456.947,656.531,0,-314.662,0
456.714,656.866,0,-314.703,0
456.481,657.201,0,-314.698,0
456.248,657.537,0,-314.648,0
456.015,657.873,0,-314.566,0
455.782,658.209,0,-314.472,0
455.55,658.545,0,-314.406,0
455.317,658.882,0,-314.395,0
455.084,659.219,0,-314.408,0
454.851,659.557,0,-314.421,0
454.618,659.895,0,-314.428,0
454.385,660.233,0,-314.428,0
454.152,660.572,0,-314.423,0
453.919,660.911,0,-314.417,0
453.686,661.25,0,-314.421,0
453.453,661.59,0,-314.447,0
453.22,661.93,0,-314.503,0
452.987,662.27,0,-314.578,0
452.755,662.611,0,-314.656,0
452.522,662.952,0,-314.729,0
452.289,663.293,0,-314.789,0
452.056,663.635,0,-314.825,0
451.823,663.977,0,-314.812,0
451.59,664.319,0,-314.72,0
451.357,664.662,0,-314.568,0
451.124,665.005,0,-314.381,0
450.891,665.349,0,-314.173,0
450.658,665.693,0,-313.943,0
450.425,666.037,0,-313.689,0
450.193,666.382,0,-313.401,0
449.96,666.727,0,-313.066,0
449.727,667.072,0,-312.677,0
449.494,667.417,0,-312.251,0
449.261,667.763,0,-311.805,0
449.028,668.11,0,-311.355,0
448.795,668.457,0,-310.908,0
448.562,668.804,0,-310.473,0
448.329,669.151,0,-310.05,0
448.096,669.499,0,-309.634,0
447.863,669.847,0,-309.218,0
447.63,670.196,0,-308.796,0
447.398,670.545,0,-308.361,0
447.165,670.894,0,-307.901,0
446.932,671.243,0,-307.398,0
446.699,671.593,0,-306.838,0
446.466,671.944,0,-306.234,0
446.233,672.294,0,-305.606,0
446,672.646,0,-304.966,0
445.767,672.997,0,-304.331,0
445.534,673.349,0,-303.742,0
445.301,673.701,0,-303.232,0
445.068,674.054,0,-302.752,0
444.836,674.407,0,-302.28,0
444.603,674.76,0,-301.819,0
444.37,675.114,0,-301.405,0
444.137,675.468,0,-301.084,0
443.904,675.822,0,-300.799,0
443.671,676.177,0,-300.517,0
443.438,676.532,0,-300.234,0
443.205,676.887,0,-299.947,0
442.972,677.243,0,-299.657,0
442.739,677.6,0,-299.344,0
442.506,677.956,0,-298.929,0
442.274,678.313,0,-298.38,0
442.041,678.671,0,-297.807,0
441.808,679.028,0,-297.235,0
441.575,679.387,0,-296.659,0
441.342,679.745,0,-296.078,0
441.109,680.104,0,-295.493,0
440.876,680.463,0,-294.903,0
440.643,680.823,0,-294.306,0
440.41,681.183,0,-293.697,0
440.177,681.544,0,-293.071,0
439.944,681.904,0,-292.409,0
439.711,682.266,0,-291.697,0
439.479,682.627,0,-290.935,0
439.246,682.989,0,-290.134,0
439.013,683.351,0,-289.29,0
438.78,683.714,0,-288.386,0
438.547,684.077,0,-287.427,0
438.314,684.441,0,-286.435,0
438.081,684.805,0,-285.426,0
437.848,685.169,0,-284.406,0
437.615,685.534,0,-283.379,0
437.382,685.899,0,-282.347,0
437.149,686.264,0,-281.309,0
436.917,686.63,0,-280.268,0
436.684,686.996,0,-279.222,0
436.451,687.363,0,-278.173,0
436.218,687.73,0,-277.12,0
435.985,688.097,0,-276.047,0
435.752,688.465,0,-274.894,0
435.519,688.833,0,-273.64,0
435.286,689.202,0,-272.36,0
435.053,689.571,0,-271.077,0
434.82,689.94,0,-269.796,0
434.587,690.31,0,-268.516,0
434.354,690.68,0,-267.239,0
434.122,691.051,0,-265.963,0
433.889,691.422,0,-264.688,0
433.656,691.793,0,-263.415,0
433.423,692.165,0,-262.144,0
433.19,692.537,0,-260.877,0
432.957,692.909,0,-259.616,0
432.724,693.282,0,-258.364,0
432.491,693.656,0,-257.126,0
432.258,694.029,0,-255.912,0
432.025,694.404,0,-254.739,0
431.792,694.778,0,-253.614,0
431.56,695.153,0,-252.525,0
431.327,695.529,0,-251.459,0
431.094,695.904,0,-250.405,0
430.861,696.281,0,-249.361,0
430.628,696.657,0,-248.324,0
430.395,697.034,0,-247.294,0
430.162,697.412,0,-246.27,0
429.929,697.789,0,-245.253,0
429.696,698.168,0,-244.244,0
429.463,698.546,0,-243.249,0
429.23,698.925,0,-242.276,0
428.998,699.305,0,-241.345,0
428.765,699.685,0,-240.466,0
428.532,700.065,0,-239.62,0
428.299,700.446,0,-238.784,0
428.066,700.827,0,-237.937,0
427.833,701.208,0,-237.052,0
427.6,701.59,0,-236.115,0
427.367,701.973,0,-235.143,0
427.134,702.355,0,-234.152,0
426.901,702.739,0,-233.148,0
426.668,703.122,0,-232.134,0
426.435,703.506,0,-231.109,0
426.203,703.891,0,-230.074,0
425.97,704.276,0,-229.029,0
425.737,704.661,0,-227.974,0
425.504,705.047,0,-226.911,0
425.271,705.433,0,-225.841,0
425.038,705.819,0,-224.769,0
424.805,706.206,0,-223.696,0
424.572,706.594,0,-222.625,0
424.339,706.981,0,-221.56,0
424.106,707.37,0,-220.498,0
423.873,707.758,0,-219.438,0
423.641,708.148,0,-218.372,0
423.408,708.537,0,-217.289,0
423.175,708.927,0,-216.18,0
422.942,709.317,0,-215.043,0
422.709,709.708,0,-213.883,0
422.476,710.1,0,-212.704,0
422.243,710.491,0,-211.51,0
422.01,710.883,0,-210.3,0
421.777,711.276,0,-209.075,0
421.544,711.669,0,-207.83,0
421.311,712.062,0,-206.563,0
421.079,712.456,0,-205.275,0
420.846,712.851,0,-203.97,0
420.613,713.245,0,-202.652,0
420.38,713.64,0,-201.329,0
420.147,714.036,0,-200.005,0
419.914,714.432,0,-198.684,0
419.681,714.829,0,-197.366,0
419.448,715.226,0,-196.05,0
419.215,715.623,0,-194.736,0
418.982,716.021,0,-193.424,0
418.749,716.419,0,-192.115,0
418.516,716.818,0,-190.811,0
418.284,717.217,0,-189.516,0
418.051,717.616,0,-188.234,0
417.818,718.016,0,-186.969,0
417.585,718.417,0,-185.724,0
417.352,718.818,0,-184.498,0
417.119,719.219,0,-183.29,0
416.886,719.621,0,-182.098,0
416.653,720.023,0,-180.919,0
416.42,720.426,0,-179.751,0
416.187,720.829,0,-178.594,0
415.954,721.233,0,-177.446,0
415.722,721.637,0,-176.305,0
415.489,722.041,0,-175.168,0
415.256,722.446,0,-174.007,0
415.023,722.852,0,-172.745,0
414.79,723.258,0,-171.412,0
414.557,723.664,0,-170.065,0
414.324,724.071,0,-168.714,0
414.091,724.478,0,-167.353,0
413.858,724.886,0,-165.973,0
413.625,725.294,0,-164.56,0
413.392,725.703,0,-163.116,0
413.159,726.112,0,-161.652,0
412.927,726.521,0,-160.185,0
412.694,726.931,0,-158.724,0
412.461,727.342,0,-157.281,0
412.228,727.753,0,-155.863,0
411.995,728.164,0,-154.47,0
411.762,728.576,0,-153.095,0
411.529,728.989,0,-151.732,0
411.296,729.401,0,-150.373,0
411.063,729.815,0,-149.01,0
410.83,730.228,0,-147.633,0
410.597,730.643,0,-146.226,0
410.365,731.057,0,-144.775,0
410.132,731.472,0,-143.287,0
409.899,731.888,0,-141.775,0
409.666,732.304,0,-140.244,0
409.433,732.721,0,-138.667,0
409.2,733.138,0,-136.983,0
408.967,733.555,0,-135.241,0
408.734,733.973,0,-133.483,0
408.501,734.392,0,-131.723,0
408.268,734.811,0,-129.968,0
408.035,735.23,0,-128.24,0
407.803,735.65,0,-126.593,0
407.57,736.071,0,-125.019,0
407.337,736.491,0,-123.47,0
407.104,736.913,0,-121.927,0
406.871,737.335,0,-120.387,0
406.638,737.757,0,-118.851,0
406.405,738.18,0,-117.326,0
406.172,738.603,0,-115.858,0
405.939,739.027,0,-114.517,0
405.706,739.451,0,-113.21,0
405.473,739.876,0,-111.903,0
405.24,740.301,0,-110.588,0
405.008,740.727,0,-109.236,0
404.775,741.153,0,-107.792,0
404.542,741.58,0,-106.292,0
404.309,742.007,0,-104.774,0
404.076,742.435,0,-103.25,0
403.843,742.863,0,-101.721,0
403.61,743.292,0,-100.187,0
403.377,743.721,0,-98.639,0
403.144,744.15,0,-97.048,0
402.911,744.581,0,-95.366,0
402.678,745.011,0,-93.635,0
402.446,745.442,0,-91.892,0
402.213,745.874,0,-90.145,0
401.98,746.306,0,-88.399,0
401.747,746.739,0,-86.665,0
401.514,747.172,0,-84.993,0
401.281,747.606,0,-83.447,0
401.048,748.04,0,-81.937,0
400.815,748.475,0,-80.434,0
400.582,748.91,0,-78.949,0
400.349,749.346,0,-77.526,0
400.116,749.782,0,-76.208,0
399.884,750.218,0,-74.926,0
399.651,750.656,0,-73.651,0
399.418,751.093,0,-72.377,0
399.185,751.532,0,-71.104,0
398.952,751.97,0,-69.788,0
398.719,752.41,0,-68.297,0
398.486,752.849,0,-66.773,0
398.253,753.29,0,-65.253,0
398.02,753.731,0,-63.732,0
397.787,754.172,0,-62.21,0
397.554,754.614,0,-60.69,0
397.321,755.056,0,-59.174,0
397.089,755.499,0,-57.68,0
396.856,755.942,0,-56.255,0
396.623,756.386,0,-54.913,0
396.39,756.831,0,-53.599,0
396.157,757.276,0,-52.289,0
395.924,757.721,0,-50.978,0
395.691,758.167,0,-49.651,0
395.458,758.614,0,-48.267,0
395.225,759.061,0,-46.794,0
394.992,759.508,0,-45.286,0
394.759,759.957,0,-43.77,0
394.527,760.405,0,-42.254,0
394.294,760.854,0,-40.74,0
394.061,761.304,0,-39.228,0
393.828,761.754,0,-37.726,0
393.595,762.205,0,-36.197,0
393.362,762.656,0,-34.46,0
393.129,763.108,0,-32.698,0
392.896,763.561,0,-30.953,0
392.663,764.013,0,-29.219,0
392.43,764.467,0,-27.506,0
392.197,764.921,0,-25.858,0
391.964,765.375,0,-24.326,0
391.732,765.831,0,-22.841,0
391.499,766.286,0,-21.375,0
391.266,766.742,0.001,-19.927,0
391.033,767.199,0.001,-18.526,0
390.8,767.656,0.001,-17.233,0
390.567,768.114,0.001,-16.013,0
390.334,768.572,0.001,-14.828,0
390.101,769.031,0.001,-13.671,0
389.868,769.491,0.001,-12.553,0
389.635,769.951,0.002,-11.49,0
389.402,770.411,0.003,-10.481,0
389.17,770.872,0.005,-9.51,0
388.937,771.334,0.005,-8.563,0
388.704,771.796,0.005,-7.636,0
388.471,772.259,0.004,-6.728,0
388.238,772.722,0.003,-5.84,0
388.005,773.186,0.002,-4.987,0
387.772,773.65,0.002,-4.206,0
387.539,774.115,0.003,-3.519,0
387.306,774.581,0.004,-2.883,0
387.073,775.047,0.004,-2.282,0
386.84,775.514,0.004,-1.735,0
386.608,775.981,0.004,-1.284,0
386.375,776.449,0.004,-0.905,0
386.142,776.917,0.005,-0.564,0
385.909,777.386,0.006,-0.249,0
385.676,777.855,0.007,0.038,0
385.443,778.325,0.007,0.281,0
385.21,778.796,0.006,0.462,0
384.977,779.267,0.005,0.582,0
384.744,779.739,0.003,0.663,0
384.511,780.211,0.003,0.724,0
384.278,780.684,0.004,0.774,0
384.045,781.157,0.006,0.827,0
383.813,781.632,0.008,0.889,0
383.58,782.106,0.009,0.959,0
383.347,782.581,0.008,1.025,0
383.114,783.057,0.006,1.078,0
382.881,783.533,0.004,1.111,0
382.648,784.01,0.003,1.122,0
382.415,784.488,0.004,1.11,0
382.182,784.966,0.006,1.077,0
381.949,785.445,0.007,1.033,0
381.716,785.924,0.007,1.002,0
381.483,786.404,0.007,1.01,0
381.251,786.884,0.006,1.038,0
381.018,787.365,0.007,1.058,0
380.785,787.847,0.009,1.061,0
380.552,788.329,0.012,1.047,0
380.319,788.812,0.012,1.017,0
380.086,789.295,0.01,0.983,0
379.853,789.779,0.008,0.985,0
379.62,790.264,0.014,1.065,0
379.387,790.749,0.035,1.168,1.168
379.154,791.235,0.076,1.263,1.263
378.921,791.721,0.134,1.34,1.34
378.688,792.208,0.202,1.373,1.373
378.456,792.695,0.27,1.318,1.318
378.223,793.184,0.334,1.195,1.195
377.99,793.672,0.393,1.046,1.046
377.757,794.162,0.451,0.888,0.888
377.524,794.652,0.51,0.73,0.73
377.291,795.142,0.568,0.581,0.581
377.058,795.633,0.616,0.446,0.446
376.825,796.125,0.649,0.328,0.328
376.592,796.617,0.667,0.225,0.225
376.359,797.11,0.678,0.133,0.133
376.126,797.604,0.69,0.051,0.051
375.894,798.098,0.711,-0.024,-0.024
375.661,798.593,0.736,-0.091,-0.091
375.428,799.089,0.754,-0.15,-0.15
375.195,799.585,0.755,-0.202,-0.202
374.962,800.081,0.741,-0.249,-0.249
374.729,800.579,0.722,-0.29,-0.29
374.496,801.076,0.712,-0.328,-0.328
374.263,801.575,0.719,-0.363,-0.363
374.03,802.074,0.736,-0.393,-0.393
373.797,802.574,0.746,-0.419,-0.419
373.564,803.074,0.735,-0.44,-0.44
373.332,803.575,0.703,-0.456,-0.456
373.099,804.077,0.661,-0.468,-0.468
372.866,804.579,0.629,-0.477,-0.477
372.633,805.082,0.62,-0.485,-0.485
372.4,805.586,0.63,-0.492,-0.492
372.167,806.09,0.646,-0.499,-0.499
371.934,806.595,0.651,-0.504,-0.504
371.701,807.1,0.639,-0.508,-0.508
371.468,807.606,0.617,-0.51,-0.51
371.235,808.113,0.597,-0.511,-0.511
371.002,808.62,0.591,-0.51,-0.51
370.769,809.128,0.599,-0.507,-0.507
370.537,809.637,0.613,-0.503,-0.503
370.304,810.146,0.623,-0.496,-0.496
370.071,810.656,0.619,-0.484,-0.484
369.838,811.166,0.605,-0.469,-0.469
369.605,811.677,0.585,-0.45,-0.45
369.372,812.189,0.569,-0.429,-0.429
369.139,812.702,0.56,-0.407,-0.407
368.906,813.215,0.559,-0.387,-0.387
368.673,813.729,0.565,-0.368,-0.368
368.44,814.243,0.577,-0.351,-0.351
368.207,814.758,0.594,-0.334,-0.334
367.975,815.274,0.617,-0.318,-0.318
367.742,815.79,0.645,-0.301,-0.301
367.509,816.307,0.675,-0.284,-0.284
367.276,816.825,0.7,-0.265,-0.265
367.043,817.343,0.718,-0.243,-0.243
366.81,817.862,0.724,-0.217,-0.217
366.577,818.382,0.721,-0.186,-0.186
366.344,818.902,0.711,-0.153,-0.153
366.111,819.423,0.699,-0.12,-0.12
365.878,819.945,0.685,-0.09,-0.09
365.645,820.467,0.668,-0.062,-0.062
365.413,820.99,0.646,-0.033,-0.033
365.18,821.514,0.619,0,0
364.947,822.038,0.59,0.045,0.045
364.714,822.563,0.563,0.104,0.104
364.481,823.088,0.546,0.172,0.172
364.248,823.615,0.541,0.242,0.242
364.015,824.142,0.548,0.309,0.309
363.782,824.669,0.561,0.372,0.372
363.549,825.198,0.573,0.431,0.431
363.316,825.727,0.58,0.491,0.491
363.083,826.256,0.583,0.557,0.557
362.85,826.787,0.588,0.628,0.628
362.618,827.318,0.597,0.701,0.701
362.385,827.85,0.609,0.765,0.765
362.152,828.382,0.617,0.816,0.816
361.919,828.915,0.619,0.849,0.849
361.686,829.449,0.615,0.866,0.866
361.453,829.983,0.615,0.868,0.868
361.22,830.519,0.628,0.862,0.862
360.987,831.054,0.653,0.851,0.851
360.754,831.591,0.684,0.839,0.839
360.521,832.128,0.709,0.826,0.826
360.288,832.666,0.724,0.811,0.811
360.056,833.205,0.732,0.793,0.793
359.823,833.744,0.742,0.773,0.773
359.59,834.284,0.76,0.751,0.751
359.357,834.825,0.782,0.729,0.729
359.124,835.366,0.799,0.707,0.707
358.891,835.908,0.809,0.687,0.687
358.658,836.451,0.815,0.667,0.667
358.425,836.995,0.823,0.647,0.647
358.192,837.539,0.833,0.625,0.625
357.959,838.084,0.837,0.601,0.601
357.726,838.63,0.83,0.574,0.574
357.493,839.176,0.815,0.544,0.544
357.261,839.723,0.809,0.509,0.509
357.028,840.271,0.824,0.469,0.469
356.795,840.82,0.858,0.425,0.425
356.562,841.369,0.896,0.381,0.381
356.329,841.919,0.921,0.339,0.339
356.096,842.469,0.932,0.304,0.304
355.863,843.021,0.94,0.272,0.272
355.63,843.573,0.957,0.238,0.238
355.397,844.126,0.981,0.195,0.195
355.164,844.679,1,0.14,0.14
354.931,845.234,1,0.071,0.071
354.699,845.789,0.979,-0.009,-0.009
354.466,846.344,0.946,-0.099,-0.099
354.233,846.901,0.91,-0.193,-0.193
354,847.458,0.866,-0.288,-0.288
353.767,848.016,0.808,-0.382,-0.382
353.534,848.575,0.735,-0.475,-0.475
353.301,849.134,0.659,-0.568,-0.568
353.068,849.694,0.597,-0.66,-0.66
352.835,850.255,0.555,-0.752,-0.752
352.602,850.817,0.521,-0.841,-0.841
352.369,851.379,0.472,-0.927,-0.927
352.137,851.942,0.398,-1.01,-1.01
351.904,852.506,0.304,-1.088,-1.088
351.671,853.071,0.211,-1.152,-1.152
351.438,853.636,0.133,-1.188,-1.188
351.205,854.202,0.078,-1.196,-1.196
350.972,854.769,0.041,-1.19,-1.19
350.739,855.337,0.018,-1.184,0
350.506,855.905,0.008,-1.187,0
350.273,856.474,0.008,-1.203,0
350.04,857.044,0.014,-1.232,0
349.807,857.615,0.018,-1.279,0
349.574,858.186,0.017,-1.391,0
349.342,858.758,0.013,-1.68,0
349.109,859.331,0.011,-2.015,0
348.876,859.905,0.012,-2.359,0
348.643,860.479,0.014,-2.711,0
348.41,861.055,0.013,-3.069,0
348.177,861.631,0.011,-3.428,0
347.944,862.207,0.009,-3.782,0
347.711,862.785,0.012,-4.13,0
347.478,863.363,0.021,-4.474,0
347.245,863.942,0.029,-4.839,0
347.012,864.522,0.03,-5.298,0
346.78,865.103,0.023,-5.834,0
346.547,865.684,0.012,-6.393,0
346.314,866.267,0.007,-6.962,0
346.081,866.85,0.01,-7.541,0
345.848,867.433,0.017,-8.133,0
345.615,868.018,0.023,-8.742,0
345.382,868.603,0.022,-9.372,0
345.149,869.189,0.016,-10.033,0
344.916,869.776,0.011,-10.731,0
344.683,870.364,0.011,-11.469,0
344.45,870.953,0.015,-12.246,0
344.218,871.542,0.019,-13.057,0
343.985,872.132,0.019,-13.897,0
343.752,872.723,0.016,-14.761,0
343.519,873.315,0.012,-15.642,0
343.286,873.907,0.01,-16.505,0
343.053,874.501,0.01,-17.279,0
342.82,875.095,0.01,-18.037,0
342.587,875.69,0.009,-18.835,0
342.354,876.285,0.007,-19.708,0
342.121,876.882,0.004,-20.652,0
341.888,877.479,0.001,-21.636,0
341.655,878.078,0,-22.643,0
341.423,878.677,0,-23.667,0
341.19,879.276,0,-24.709,0
340.957,879.877,0,-25.773,0
340.724,880.478,0,-26.863,0
340.491,881.081,0,-27.988,0
340.258,881.684,0,-29.158,0
340.025,882.288,0,-30.382,0
339.792,882.893,0,-31.66,0
339.559,883.498,0,-32.983,0
339.326,884.105,0,-34.337,0
339.093,884.712,0,-35.707,0
338.861,885.32,0,-37.073,0
338.628,885.929,0,-38.422,0
338.395,886.539,0,-39.763,0
338.162,887.149,0,-41.112,0
337.929,887.761,0,-42.478,0
337.696,888.373,0,-43.865,0
337.463,888.986,0,-45.274,0
337.23,889.6,0,-46.708,0
336.997,890.215,0,-48.18,0
336.764,890.831,0,-49.73,0
336.531,891.447,0,-51.377,0
336.298,892.065,0,-53.075,0
336.066,892.683,0,-54.803,0
335.833,893.302,0,-56.558,0
335.6,893.922,0,-58.342,0
335.367,894.543,0,-60.155,0
335.134,895.165,0,-62.002,0
334.901,895.787,0,-63.886,0
334.668,896.41,0,-65.814,0
334.435,897.035,0,-67.801,0
334.202,897.66,0,-69.871,0
333.969,898.286,0,-72.026,0
333.736,898.913,0,-74.245,0
333.504,899.541,0,-76.52,0
333.271,900.169,0,-78.869,0
333.038,900.799,0,-81.325,0
332.805,901.429,0,-83.864,0
332.572,902.061,0,-86.455,0
332.339,902.693,0,-89.088,0
332.106,903.326,0,-91.76,0
331.873,903.96,0,-94.475,0
331.64,904.595,0,-97.238,0
331.407,905.23,0,-100.063,0
331.174,905.867,0,-102.969,0
330.942,906.505,0,-105.96,0
330.709,907.143,0,-109.03,0
330.476,907.782,0,-112.194,0
330.243,908.423,0,-115.47,0
330.01,909.064,0,-118.806,0
329.777,909.706,0,-122.163,0
329.544,910.349,0,-125.525,0
329.311,910.993,0,-128.897,0
329.078,911.637,0,-132.291,0
328.845,912.283,0,-135.717,0
328.612,912.93,0,-139.184,0
328.379,913.577,0,-142.704,0
328.147,914.226,0,-146.289,0
327.914,914.875,0,-149.946,0
327.681,915.525,0,-153.665,0
327.448,916.176,0,-157.436,0
327.215,916.829,0,-161.25,0
326.982,917.482,0,-165.094,0
326.749,918.136,0,-168.926,0
326.516,918.791,0,-172.679,0
326.283,919.446,0,-176.437,0
326.05,920.103,0,-180.24,0
325.817,920.761,0,-184.105,0
325.585,921.42,0,-188.039,0
325.352,922.079,0,-192.033,0
325.119,922.74,0,-196.075,0
324.886,923.401,0,-200.159,0
324.653,924.064,0,-204.301,0
324.42,924.727,0,-208.568,0
